date,country_iso2,desktop,mobile,other
2025-06-09 00:00:00+00:00,AD,57.105884,42.874459,0.019657
2025-06-16 00:00:00+00:00,AD,57.508543,42.446321,0.045135
2025-06-23 00:00:00+00:00,AD,57.175525,42.78854,0.035935
2025-06-30 00:00:00+00:00,AD,57.650042,42.343455,0.006502
2025-07-07 00:00:00+00:00,AD,57.51751,42.456903,0.025586
2025-07-14 00:00:00+00:00,AD,59.509005,40.484552,0.006444
2025-07-21 00:00:00+00:00,AD,56.834225,43.136225,0.02955
2025-07-28 00:00:00+00:00,AD,57.868549,42.111939,0.019513
2025-08-04 00:00:00+00:00,AD,56.583618,43.403473,0.012909
2025-08-11 00:00:00+00:00,AD,56.222099,43.771384,0.006517
2025-08-18 00:00:00+00:00,AD,55.014735,44.969073,0.016192
2025-08-25 00:00:00+00:00,AD,57.291237,42.702411,0.006353
2025-09-01 00:00:00+00:00,AD,58.444467,41.548746,0.006787
2025-09-08 00:00:00+00:00,AD,56.27516,43.705517,0.019323
2025-09-15 00:00:00+00:00,AD,68.783855,31.197817,0.018328
2025-09-22 00:00:00+00:00,AD,63.026727,36.957075,0.016198
2025-09-29 00:00:00+00:00,AD,60.765865,39.210415,0.023719
2025-10-06 00:00:00+00:00,AD,60.419306,39.554843,0.025851
2025-10-13 00:00:00+00:00,AD,61.983634,37.991718,0.024648
2025-10-20 00:00:00+00:00,AD,62.65401,37.319622,0.026368
2025-10-27 00:00:00+00:00,AD,60.762463,39.206936,0.030601
2025-11-03 00:00:00+00:00,AD,74.357149,25.629905,0.012946
2025-11-10 00:00:00+00:00,AD,61.667661,38.306096,0.026244
2025-11-17 00:00:00+00:00,AD,63.305618,36.667948,0.026433
2025-11-24 00:00:00+00:00,AD,62.642328,37.330828,0.026844
2025-12-01 00:00:00+00:00,AD,64.741957,35.232578,0.025465
2025-12-08 00:00:00+00:00,AD,65.710823,34.266582,0.022595
2025-12-15 00:00:00+00:00,AD,66.262581,33.702783,0.034636
2025-12-22 00:00:00+00:00,AD,60.679276,39.292103,0.028621
2025-12-29 00:00:00+00:00,AD,56.996079,42.96111,0.04281
2026-01-05 00:00:00+00:00,AD,59.527562,40.450845,0.021592
2026-01-12 00:00:00+00:00,AD,62.110526,37.883376,0.006097
2026-01-19 00:00:00+00:00,AD,63.394403,36.578962,0.026635
2026-01-26 00:00:00+00:00,AD,65.168814,34.810237,0.020949
2026-02-02 00:00:00+00:00,AD,65.323841,34.661956,0.014204
2026-02-09 00:00:00+00:00,AD,64.275378,35.694939,0.029682
2026-02-16 00:00:00+00:00,AD,63.64634,36.338524,0.015136
2026-02-23 00:00:00+00:00,AD,67.878047,32.090976,0.030977
2026-03-02 00:00:00+00:00,AD,65.009489,34.971872,0.018639
2026-03-09 00:00:00+00:00,AD,64.680926,35.299629,0.019445
2026-03-16 00:00:00+00:00,AD,65.009628,34.976107,0.014264
2026-03-23 00:00:00+00:00,AD,67.416752,32.564367,0.018881
2026-03-30 00:00:00+00:00,AD,62.664089,37.321182,0.014729
2026-04-06 00:00:00+00:00,AD,64.64469,35.341648,0.013662
2026-04-13 00:00:00+00:00,AD,68.45784,31.531516,0.010644
2026-04-20 00:00:00+00:00,AD,64.805695,35.144458,0.049847
2026-04-27 00:00:00+00:00,AD,69.558077,30.428378,0.013546
2026-05-04 00:00:00+00:00,AD,78.73321,21.254501,0.012289
2026-05-11 00:00:00+00:00,AD,73.957619,26.03324,0.00914
2026-05-18 00:00:00+00:00,AD,66.141682,33.847776,0.010542
2026-05-25 00:00:00+00:00,AD,64.285872,35.703096,0.011032
2026-06-01 00:00:00+00:00,AD,75.543509,24.44084,0.015651
2026-06-08 00:00:00+00:00,AD,82.81896,17.171426,0.009614
2025-06-09 00:00:00+00:00,AE,52.785877,47.188704,0.02542
2025-06-16 00:00:00+00:00,AE,53.070518,46.904822,0.02466
2025-06-23 00:00:00+00:00,AE,52.917532,47.059333,0.023135
2025-06-30 00:00:00+00:00,AE,52.235148,47.734204,0.030648
2025-07-07 00:00:00+00:00,AE,51.617668,48.354965,0.027367
2025-07-14 00:00:00+00:00,AE,53.029619,46.944428,0.025953
2025-07-21 00:00:00+00:00,AE,53.273683,46.698206,0.028111
2025-07-28 00:00:00+00:00,AE,54.658797,45.315241,0.025963
2025-08-04 00:00:00+00:00,AE,51.80636,48.170498,0.023142
2025-08-11 00:00:00+00:00,AE,55.335324,44.649493,0.015183
2025-08-18 00:00:00+00:00,AE,55.943175,44.045653,0.011173
2025-08-25 00:00:00+00:00,AE,55.946187,44.042029,0.011783
2025-09-01 00:00:00+00:00,AE,55.843251,44.146688,0.010061
2025-09-08 00:00:00+00:00,AE,55.118825,44.869651,0.011524
2025-09-15 00:00:00+00:00,AE,55.285343,44.68458,0.030076
2025-09-22 00:00:00+00:00,AE,56.322103,43.642631,0.035265
2025-09-29 00:00:00+00:00,AE,56.818845,43.146013,0.035143
2025-10-06 00:00:00+00:00,AE,57.151388,42.81319,0.035422
2025-10-13 00:00:00+00:00,AE,56.66658,43.293902,0.039518
2025-10-20 00:00:00+00:00,AE,56.232964,43.729199,0.037837
2025-10-27 00:00:00+00:00,AE,57.16942,42.797502,0.033078
2025-11-03 00:00:00+00:00,AE,56.719413,43.245681,0.034906
2025-11-10 00:00:00+00:00,AE,56.940942,43.026419,0.032639
2025-11-17 00:00:00+00:00,AE,56.878941,43.089961,0.031099
2025-11-24 00:00:00+00:00,AE,56.302964,43.667021,0.030015
2025-12-01 00:00:00+00:00,AE,54.680606,45.281134,0.03826
2025-12-08 00:00:00+00:00,AE,55.584055,44.377497,0.038448
2025-12-15 00:00:00+00:00,AE,55.280982,44.678622,0.040396
2025-12-22 00:00:00+00:00,AE,54.619967,45.336992,0.04304
2025-12-29 00:00:00+00:00,AE,53.854328,46.099254,0.046418
2026-01-05 00:00:00+00:00,AE,56.246038,43.718142,0.03582
2026-01-12 00:00:00+00:00,AE,56.946579,43.020191,0.033231
2026-01-19 00:00:00+00:00,AE,56.990032,42.978471,0.031497
2026-01-26 00:00:00+00:00,AE,57.716817,42.252465,0.030718
2026-02-02 00:00:00+00:00,AE,57.794735,42.176391,0.028874
2026-02-09 00:00:00+00:00,AE,57.478891,42.49326,0.027849
2026-02-16 00:00:00+00:00,AE,57.994184,41.979354,0.026462
2026-02-23 00:00:00+00:00,AE,56.198517,43.777988,0.023495
2026-03-02 00:00:00+00:00,AE,54.74295,45.229115,0.027935
2026-03-09 00:00:00+00:00,AE,55.138137,44.832416,0.029447
2026-03-16 00:00:00+00:00,AE,53.148147,46.813073,0.03878
2026-03-23 00:00:00+00:00,AE,55.58114,44.381544,0.037316
2026-03-30 00:00:00+00:00,AE,56.18906,43.780962,0.029978
2026-04-06 00:00:00+00:00,AE,55.881129,44.087415,0.031457
2026-04-13 00:00:00+00:00,AE,56.329429,43.638094,0.032477
2026-04-20 00:00:00+00:00,AE,56.747672,43.219268,0.03306
2026-04-27 00:00:00+00:00,AE,57.017622,42.947622,0.034756
2026-05-04 00:00:00+00:00,AE,56.799446,43.16582,0.034734
2026-05-11 00:00:00+00:00,AE,57.220141,42.748066,0.031793
2026-05-18 00:00:00+00:00,AE,56.903616,43.063411,0.032973
2026-05-25 00:00:00+00:00,AE,52.714191,47.245309,0.040501
2026-06-01 00:00:00+00:00,AE,57.010635,42.955178,0.034187
2026-06-08 00:00:00+00:00,AE,60.6988,39.278101,0.023099
2025-06-09 00:00:00+00:00,AF,54.757192,45.24014,0.002667
2025-06-16 00:00:00+00:00,AF,54.712204,45.287283,0.000513
2025-06-23 00:00:00+00:00,AF,54.64043,45.359049,0.00052
2025-06-30 00:00:00+00:00,AF,54.817831,45.180572,0.001597
2025-07-07 00:00:00+00:00,AF,58.01216,41.986812,0.001028
2025-07-14 00:00:00+00:00,AF,58.802885,41.197115,0.0
2025-07-21 00:00:00+00:00,AF,59.554475,40.445525,0.0
2025-07-28 00:00:00+00:00,AF,59.326859,40.673141,0.0
2025-08-04 00:00:00+00:00,AF,58.428166,41.56923,0.002604
2025-08-11 00:00:00+00:00,AF,57.626961,42.373039,0.0
2025-08-18 00:00:00+00:00,AF,57.042833,42.956604,0.000563
2025-08-25 00:00:00+00:00,AF,58.443587,41.555863,0.00055
2025-09-01 00:00:00+00:00,AF,58.658136,41.341304,0.00056
2025-09-08 00:00:00+00:00,AF,56.517437,43.482001,0.000562
2025-09-15 00:00:00+00:00,AF,53.791125,46.206792,0.002083
2025-09-22 00:00:00+00:00,AF,52.086351,47.909598,0.004051
2025-09-29 00:00:00+00:00,AF,52.195713,47.802976,0.001311
2025-10-06 00:00:00+00:00,AF,54.646756,45.348528,0.004716
2025-10-13 00:00:00+00:00,AF,53.740907,46.258279,0.000813
2025-10-20 00:00:00+00:00,AF,54.627169,45.372414,0.000417
2025-10-27 00:00:00+00:00,AF,54.239159,45.755919,0.004923
2025-11-03 00:00:00+00:00,AF,57.484991,42.514198,0.000811
2025-11-10 00:00:00+00:00,AF,56.170071,43.829528,0.0004
2025-11-17 00:00:00+00:00,AF,56.394764,43.604151,0.001085
2025-11-24 00:00:00+00:00,AF,58.074833,41.922511,0.002656
2025-12-01 00:00:00+00:00,AF,57.746282,42.251514,0.002204
2025-12-08 00:00:00+00:00,AF,58.518119,41.478422,0.003459
2025-12-15 00:00:00+00:00,AF,57.804363,42.192789,0.002848
2025-12-22 00:00:00+00:00,AF,57.244536,42.751829,0.003635
2025-12-29 00:00:00+00:00,AF,57.84581,42.15139,0.0028
2026-01-05 00:00:00+00:00,AF,58.141769,41.856194,0.002037
2026-01-12 00:00:00+00:00,AF,55.67021,44.325767,0.004023
2026-01-19 00:00:00+00:00,AF,56.259589,43.736103,0.004308
2026-01-26 00:00:00+00:00,AF,57.333571,42.663043,0.003386
2026-02-02 00:00:00+00:00,AF,56.801096,43.196368,0.002537
2026-02-09 00:00:00+00:00,AF,55.58744,44.4072,0.005361
2026-02-16 00:00:00+00:00,AF,57.799543,42.198766,0.001691
2026-02-23 00:00:00+00:00,AF,54.277126,45.721197,0.001677
2026-03-02 00:00:00+00:00,AF,55.402746,44.595142,0.002113
2026-03-09 00:00:00+00:00,AF,55.718349,44.279763,0.001889
2026-03-16 00:00:00+00:00,AF,54.229044,45.768333,0.002623
2026-03-23 00:00:00+00:00,AF,53.387837,46.605223,0.00694
2026-03-30 00:00:00+00:00,AF,52.764793,47.231875,0.003332
2026-04-06 00:00:00+00:00,AF,53.310001,46.688037,0.001963
2026-04-13 00:00:00+00:00,AF,52.354407,47.640048,0.005545
2026-04-20 00:00:00+00:00,AF,51.833929,48.162398,0.003673
2026-04-27 00:00:00+00:00,AF,51.503472,48.493733,0.002795
2026-05-04 00:00:00+00:00,AF,52.001469,47.996389,0.002142
2026-05-11 00:00:00+00:00,AF,49.595151,50.402663,0.002186
2026-05-18 00:00:00+00:00,AF,48.566214,51.432835,0.000951
2026-05-25 00:00:00+00:00,AF,50.184705,49.813637,0.001658
2026-06-01 00:00:00+00:00,AF,52.771482,47.223211,0.005307
2026-06-08 00:00:00+00:00,AF,54.846317,45.153683,0.0
2025-06-09 00:00:00+00:00,AG,51.566837,48.374726,0.058437
2025-06-16 00:00:00+00:00,AG,48.058351,51.847928,0.093721
2025-06-23 00:00:00+00:00,AG,44.704449,55.207327,0.088224
2025-06-30 00:00:00+00:00,AG,41.720375,58.245252,0.034373
2025-07-07 00:00:00+00:00,AG,41.486147,58.467038,0.046814
2025-07-14 00:00:00+00:00,AG,42.669807,57.265549,0.064644
2025-07-21 00:00:00+00:00,AG,44.717722,55.190786,0.091491
2025-07-28 00:00:00+00:00,AG,43.306782,56.621308,0.071911
2025-08-04 00:00:00+00:00,AG,40.449225,59.470218,0.080557
2025-08-11 00:00:00+00:00,AG,38.817943,61.099073,0.082984
2025-08-18 00:00:00+00:00,AG,39.954821,60.006729,0.03845
2025-08-25 00:00:00+00:00,AG,39.573038,60.39237,0.034592
2025-09-01 00:00:00+00:00,AG,39.254714,60.700389,0.044897
2025-09-08 00:00:00+00:00,AG,38.587319,61.387052,0.025629
2025-09-15 00:00:00+00:00,AG,43.391803,56.57052,0.037677
2025-09-22 00:00:00+00:00,AG,42.95461,56.955509,0.08988
2025-09-29 00:00:00+00:00,AG,43.54345,56.319035,0.137515
2025-10-06 00:00:00+00:00,AG,43.003093,56.874796,0.12211
2025-10-13 00:00:00+00:00,AG,42.82884,57.081812,0.089348
2025-10-20 00:00:00+00:00,AG,41.581683,58.334987,0.08333
2025-10-27 00:00:00+00:00,AG,43.155712,56.768507,0.075782
2025-11-03 00:00:00+00:00,AG,44.396478,55.505215,0.098307
2025-11-10 00:00:00+00:00,AG,46.719741,53.226203,0.054057
2025-11-17 00:00:00+00:00,AG,46.188727,53.729651,0.081622
2025-11-24 00:00:00+00:00,AG,43.582851,56.349098,0.06805
2025-12-01 00:00:00+00:00,AG,43.526379,56.384258,0.089362
2025-12-08 00:00:00+00:00,AG,43.080194,56.836755,0.083051
2025-12-15 00:00:00+00:00,AG,43.365917,56.51104,0.123043
2025-12-22 00:00:00+00:00,AG,42.312491,57.559268,0.128241
2025-12-29 00:00:00+00:00,AG,43.039254,56.882499,0.078247
2026-01-05 00:00:00+00:00,AG,44.341801,55.598812,0.059386
2026-01-12 00:00:00+00:00,AG,43.662199,56.276441,0.06136
2026-01-19 00:00:00+00:00,AG,43.752716,56.175905,0.07138
2026-01-26 00:00:00+00:00,AG,44.347394,55.584222,0.068385
2026-02-02 00:00:00+00:00,AG,44.882955,55.01861,0.098434
2026-02-09 00:00:00+00:00,AG,44.499015,55.40094,0.100045
2026-02-16 00:00:00+00:00,AG,44.749268,55.152113,0.098619
2026-02-23 00:00:00+00:00,AG,45.518825,54.411676,0.069499
2026-03-02 00:00:00+00:00,AG,45.856482,54.050438,0.09308
2026-03-09 00:00:00+00:00,AG,45.444848,54.48596,0.069192
2026-03-16 00:00:00+00:00,AG,45.202205,54.727179,0.070616
2026-03-23 00:00:00+00:00,AG,44.667078,55.232037,0.100886
2026-03-30 00:00:00+00:00,AG,44.442284,55.493819,0.063898
2026-04-06 00:00:00+00:00,AG,44.430904,55.493271,0.075825
2026-04-13 00:00:00+00:00,AG,45.076514,54.859725,0.063761
2026-04-20 00:00:00+00:00,AG,44.66901,55.275337,0.055653
2026-04-27 00:00:00+00:00,AG,46.357485,53.619865,0.022651
2026-05-04 00:00:00+00:00,AG,45.909703,54.035338,0.054959
2026-05-11 00:00:00+00:00,AG,46.911218,53.027782,0.060999
2026-05-18 00:00:00+00:00,AG,43.719033,56.234431,0.046536
2026-05-25 00:00:00+00:00,AG,43.712342,56.221019,0.066639
2026-06-01 00:00:00+00:00,AG,45.499933,54.429901,0.070166
2026-06-08 00:00:00+00:00,AG,46.068966,53.880878,0.050157
2025-06-09 00:00:00+00:00,AI,46.396396,53.603604,0.0
2025-06-16 00:00:00+00:00,AI,55.440415,44.559585,0.0
2025-06-23 00:00:00+00:00,AI,48.360656,51.639344,0.0
2025-06-30 00:00:00+00:00,AI,49.080804,50.83369,0.085507
2025-07-07 00:00:00+00:00,AI,49.285385,50.668511,0.046104
2025-07-14 00:00:00+00:00,AI,47.30108,52.658936,0.039984
2025-07-21 00:00:00+00:00,AI,48.33666,51.66334,0.0
2025-07-28 00:00:00+00:00,AI,43.674809,56.288735,0.036456
2025-08-04 00:00:00+00:00,AI,42.969261,56.899935,0.130804
2025-08-11 00:00:00+00:00,AI,37.713841,62.286159,0.0
2025-08-18 00:00:00+00:00,AI,36.057692,63.942308,0.0
2025-08-25 00:00:00+00:00,AI,35.778175,64.221825,0.0
2025-09-01 00:00:00+00:00,AI,34.801016,65.11431,0.084674
2025-09-08 00:00:00+00:00,AI,34.640523,65.196078,0.163399
2025-09-15 00:00:00+00:00,AI,44.2,55.533333,0.266667
2025-09-22 00:00:00+00:00,AI,46.25731,53.74269,0.0
2025-09-29 00:00:00+00:00,AI,47.755102,52.069971,0.174927
2025-10-06 00:00:00+00:00,AI,44.022989,55.804598,0.172414
2025-10-13 00:00:00+00:00,AI,46.03335,53.865589,0.101061
2025-10-20 00:00:00+00:00,AI,55.5521,44.416796,0.031104
2025-10-27 00:00:00+00:00,AI,54.315476,45.625,0.059524
2025-11-03 00:00:00+00:00,AI,54.301573,45.667592,0.030836
2025-11-10 00:00:00+00:00,AI,55.726336,44.198688,0.074977
2025-11-17 00:00:00+00:00,AI,53.263063,46.64723,0.089706
2025-11-24 00:00:00+00:00,AI,54.67128,45.167243,0.161476
2025-12-01 00:00:00+00:00,AI,50.852795,49.042246,0.104959
2025-12-08 00:00:00+00:00,AI,51.943262,48.056738,0.0
2025-12-15 00:00:00+00:00,AI,51.114579,48.86313,0.022292
2025-12-22 00:00:00+00:00,AI,47.15613,52.79855,0.045321
2025-12-29 00:00:00+00:00,AI,45.440524,54.270291,0.289184
2026-01-05 00:00:00+00:00,AI,49.937448,49.895746,0.166806
2026-01-12 00:00:00+00:00,AI,52.291105,47.501555,0.20734
2026-01-19 00:00:00+00:00,AI,48.71306,51.210677,0.076263
2026-01-26 00:00:00+00:00,AI,47.045411,52.897587,0.057002
2026-02-02 00:00:00+00:00,AI,45.74796,54.161378,0.090662
2026-02-09 00:00:00+00:00,AI,45.258248,54.638107,0.103645
2026-02-16 00:00:00+00:00,AI,45.868644,54.060734,0.070621
2026-02-23 00:00:00+00:00,AI,48.478736,51.454026,0.067238
2026-03-02 00:00:00+00:00,AI,52.556769,47.373895,0.069336
2026-03-09 00:00:00+00:00,AI,54.968142,44.911314,0.120544
2026-03-16 00:00:00+00:00,AI,51.202609,48.695475,0.101916
2026-03-23 00:00:00+00:00,AI,53.515126,46.399659,0.085215
2026-03-30 00:00:00+00:00,AI,48.069835,51.755577,0.174588
2026-04-06 00:00:00+00:00,AI,48.333023,51.517974,0.149004
2026-04-13 00:00:00+00:00,AI,51.332046,48.552124,0.11583
2026-04-20 00:00:00+00:00,AI,52.355212,47.548263,0.096525
2026-04-27 00:00:00+00:00,AI,54.523722,45.476278,0.0
2026-05-04 00:00:00+00:00,AI,53.450863,46.492873,0.056264
2026-05-11 00:00:00+00:00,AI,59.625301,40.323135,0.051564
2026-05-18 00:00:00+00:00,AI,55.147576,44.799719,0.052706
2026-05-25 00:00:00+00:00,AI,50.746004,49.182948,0.071048
2026-06-01 00:00:00+00:00,AI,50.532972,49.394761,0.072267
2026-06-08 00:00:00+00:00,AI,50.07764,49.92236,0.0
2025-06-09 00:00:00+00:00,AL,63.350116,36.60308,0.046803
2025-06-16 00:00:00+00:00,AL,60.707865,39.237631,0.054505
2025-06-23 00:00:00+00:00,AL,48.700476,51.22432,0.075204
2025-06-30 00:00:00+00:00,AL,49.844062,50.075993,0.079946
2025-07-07 00:00:00+00:00,AL,49.030953,50.881925,0.087122
2025-07-14 00:00:00+00:00,AL,49.007409,50.941628,0.050963
2025-07-21 00:00:00+00:00,AL,45.60095,54.338197,0.060853
2025-07-28 00:00:00+00:00,AL,43.3028,56.63694,0.06026
2025-08-04 00:00:00+00:00,AL,44.593472,55.347243,0.059285
2025-08-11 00:00:00+00:00,AL,44.48233,55.458911,0.058759
2025-08-18 00:00:00+00:00,AL,43.814654,56.133955,0.051391
2025-08-25 00:00:00+00:00,AL,44.595223,55.359226,0.045551
2025-09-01 00:00:00+00:00,AL,46.642029,53.308592,0.04938
2025-09-08 00:00:00+00:00,AL,48.276015,51.674614,0.049371
2025-09-15 00:00:00+00:00,AL,56.6546,43.241779,0.103621
2025-09-22 00:00:00+00:00,AL,58.687102,41.227727,0.085171
2025-09-29 00:00:00+00:00,AL,58.530225,41.368139,0.101637
2025-10-06 00:00:00+00:00,AL,60.132445,39.800199,0.067356
2025-10-13 00:00:00+00:00,AL,59.762595,40.157163,0.080243
2025-10-20 00:00:00+00:00,AL,60.380422,39.51636,0.103218
2025-10-27 00:00:00+00:00,AL,60.233505,39.674577,0.091918
2025-11-03 00:00:00+00:00,AL,57.769422,42.122759,0.107819
2025-11-10 00:00:00+00:00,AL,59.479289,40.435005,0.085706
2025-11-17 00:00:00+00:00,AL,59.522149,40.364435,0.113416
2025-11-24 00:00:00+00:00,AL,57.564302,42.294789,0.140909
2025-12-01 00:00:00+00:00,AL,59.240904,40.633219,0.125878
2025-12-08 00:00:00+00:00,AL,58.950923,40.91651,0.132567
2025-12-15 00:00:00+00:00,AL,62.687484,37.204672,0.107843
2025-12-22 00:00:00+00:00,AL,61.874118,37.976678,0.149204
2025-12-29 00:00:00+00:00,AL,56.744219,43.09498,0.160801
2026-01-05 00:00:00+00:00,AL,57.944182,41.889529,0.166289
2026-01-12 00:00:00+00:00,AL,59.563781,40.288504,0.147715
2026-01-19 00:00:00+00:00,AL,61.281455,38.552136,0.166408
2026-01-26 00:00:00+00:00,AL,60.934203,38.935726,0.130071
2026-02-02 00:00:00+00:00,AL,59.654628,40.209513,0.135859
2026-02-09 00:00:00+00:00,AL,58.054779,41.817584,0.127637
2026-02-16 00:00:00+00:00,AL,58.459698,41.415189,0.125114
2026-02-23 00:00:00+00:00,AL,58.079771,41.781217,0.139012
2026-03-02 00:00:00+00:00,AL,60.46001,39.43737,0.102619
2026-03-09 00:00:00+00:00,AL,60.019149,39.867661,0.11319
2026-03-16 00:00:00+00:00,AL,57.130883,42.733009,0.136108
2026-03-23 00:00:00+00:00,AL,58.030077,41.829437,0.140486
2026-03-30 00:00:00+00:00,AL,58.183091,41.682828,0.134081
2026-04-06 00:00:00+00:00,AL,58.179185,41.705276,0.115539
2026-04-13 00:00:00+00:00,AL,58.339957,41.552219,0.107823
2026-04-20 00:00:00+00:00,AL,59.36301,40.571689,0.065301
2026-04-27 00:00:00+00:00,AL,59.726503,40.192324,0.081173
2026-05-04 00:00:00+00:00,AL,59.301425,40.622635,0.07594
2026-05-11 00:00:00+00:00,AL,59.564971,40.359409,0.07562
2026-05-18 00:00:00+00:00,AL,60.349175,39.574172,0.076653
2026-05-25 00:00:00+00:00,AL,61.095761,38.840863,0.063376
2026-06-01 00:00:00+00:00,AL,60.978707,38.958773,0.06252
2026-06-08 00:00:00+00:00,AL,62.94232,36.994064,0.063616
2025-06-09 00:00:00+00:00,AN,,,
2025-06-16 00:00:00+00:00,AN,,,
2025-06-23 00:00:00+00:00,AN,,,
2025-06-30 00:00:00+00:00,AN,,,
2025-07-07 00:00:00+00:00,AN,,,
2025-07-14 00:00:00+00:00,AN,,,
2025-07-21 00:00:00+00:00,AN,,,
2025-07-28 00:00:00+00:00,AN,,,
2025-08-04 00:00:00+00:00,AN,,,
2025-08-11 00:00:00+00:00,AN,,,
2025-08-18 00:00:00+00:00,AN,,,
2025-08-25 00:00:00+00:00,AN,,,
2025-09-01 00:00:00+00:00,AN,,,
2025-09-08 00:00:00+00:00,AN,,,
2025-09-15 00:00:00+00:00,AN,,,
2025-09-22 00:00:00+00:00,AN,,,
2025-09-29 00:00:00+00:00,AN,,,
2025-10-06 00:00:00+00:00,AN,,,
2025-10-13 00:00:00+00:00,AN,,,
2025-10-20 00:00:00+00:00,AN,,,
2025-10-27 00:00:00+00:00,AN,,,
2025-11-03 00:00:00+00:00,AN,,,
2025-11-10 00:00:00+00:00,AN,,,
2025-11-17 00:00:00+00:00,AN,,,
2025-11-24 00:00:00+00:00,AN,,,
2025-12-01 00:00:00+00:00,AN,,,
2025-12-08 00:00:00+00:00,AN,,,
2025-12-15 00:00:00+00:00,AN,,,
2025-12-22 00:00:00+00:00,AN,,,
2025-12-29 00:00:00+00:00,AN,,,
2026-01-05 00:00:00+00:00,AN,,,
2026-01-12 00:00:00+00:00,AN,,,
2026-01-19 00:00:00+00:00,AN,,,
2026-01-26 00:00:00+00:00,AN,,,
2026-02-02 00:00:00+00:00,AN,,,
2026-02-09 00:00:00+00:00,AN,,,
2026-02-16 00:00:00+00:00,AN,,,
2026-02-23 00:00:00+00:00,AN,,,
2026-03-02 00:00:00+00:00,AN,,,
2026-03-09 00:00:00+00:00,AN,,,
2026-03-16 00:00:00+00:00,AN,,,
2026-03-23 00:00:00+00:00,AN,,,
2026-03-30 00:00:00+00:00,AN,,,
2026-04-06 00:00:00+00:00,AN,,,
2026-04-13 00:00:00+00:00,AN,,,
2026-04-20 00:00:00+00:00,AN,,,
2026-04-27 00:00:00+00:00,AN,,,
2026-05-04 00:00:00+00:00,AN,,,
2026-05-11 00:00:00+00:00,AN,,,
2026-05-18 00:00:00+00:00,AN,,,
2026-05-25 00:00:00+00:00,AN,,,
2026-06-01 00:00:00+00:00,AN,,,
2026-06-08 00:00:00+00:00,AN,,,
2025-06-09 00:00:00+00:00,AQ,89.840637,10.159363,0.0
2025-06-16 00:00:00+00:00,AQ,93.957115,6.042885,0.0
2025-06-23 00:00:00+00:00,AQ,93.675889,6.324111,0.0
2025-06-30 00:00:00+00:00,AQ,91.167192,8.832808,0.0
2025-07-07 00:00:00+00:00,AQ,91.362126,8.637874,0.0
2025-07-14 00:00:00+00:00,AQ,91.862568,8.137432,0.0
2025-07-21 00:00:00+00:00,AQ,91.653787,8.346213,0.0
2025-07-28 00:00:00+00:00,AQ,90.306947,9.693053,0.0
2025-08-04 00:00:00+00:00,AQ,93.900185,6.099815,0.0
2025-08-11 00:00:00+00:00,AQ,95.909091,4.090909,0.0
2025-08-18 00:00:00+00:00,AQ,91.772152,8.227848,0.0
2025-08-25 00:00:00+00:00,AQ,94.050343,5.949657,0.0
2025-09-01 00:00:00+00:00,AQ,92.197125,7.802875,0.0
2025-09-08 00:00:00+00:00,AQ,93.499044,6.500956,0.0
2025-09-15 00:00:00+00:00,AQ,92.598967,7.401033,0.0
2025-09-22 00:00:00+00:00,AQ,90.04894,9.95106,0.0
2025-09-29 00:00:00+00:00,AQ,93.682796,6.317204,0.0
2025-10-06 00:00:00+00:00,AQ,92.47606,7.52394,0.0
2025-10-13 00:00:00+00:00,AQ,92.0,8.0,0.0
2025-10-20 00:00:00+00:00,AQ,88.669951,11.330049,0.0
2025-10-27 00:00:00+00:00,AQ,84.454756,15.545244,0.0
2025-11-03 00:00:00+00:00,AQ,81.996435,18.003565,0.0
2025-11-10 00:00:00+00:00,AQ,84.351145,15.648855,0.0
2025-11-17 00:00:00+00:00,AQ,88.522727,11.477273,0.0
2025-11-24 00:00:00+00:00,AQ,86.383602,13.616398,0.0
2025-12-01 00:00:00+00:00,AQ,78.455285,21.544715,0.0
2025-12-08 00:00:00+00:00,AQ,81.735986,18.264014,0.0
2025-12-15 00:00:00+00:00,AQ,80.668258,19.331742,0.0
2025-12-22 00:00:00+00:00,AQ,84.848485,15.151515,0.0
2025-12-29 00:00:00+00:00,AQ,80.375783,19.624217,0.0
2026-01-05 00:00:00+00:00,AQ,82.857143,17.142857,0.0
2026-01-12 00:00:00+00:00,AQ,87.149533,12.850467,0.0
2026-01-19 00:00:00+00:00,AQ,87.596899,12.403101,0.0
2026-01-26 00:00:00+00:00,AQ,88.210526,11.789474,0.0
2026-02-02 00:00:00+00:00,AQ,85.051546,14.948454,0.0
2026-02-09 00:00:00+00:00,AQ,87.134503,12.865497,0.0
2026-02-16 00:00:00+00:00,AQ,86.967419,13.032581,0.0
2026-02-23 00:00:00+00:00,AQ,89.837398,10.162602,0.0
2026-03-02 00:00:00+00:00,AQ,91.198044,8.801956,0.0
2026-03-09 00:00:00+00:00,AQ,88.181818,11.818182,0.0
2026-03-16 00:00:00+00:00,AQ,89.539749,10.460251,0.0
2026-03-23 00:00:00+00:00,AQ,91.322314,8.677686,0.0
2026-03-30 00:00:00+00:00,AQ,87.62089,12.37911,0.0
2026-04-06 00:00:00+00:00,AQ,81.818182,18.181818,0.0
2026-04-13 00:00:00+00:00,AQ,95.581395,4.418605,0.0
2026-04-20 00:00:00+00:00,AQ,97.400347,2.599653,0.0
2026-04-27 00:00:00+00:00,AQ,95.779817,4.220183,0.0
